"gene_id","gene_version","gene_name","gene_biotype","gene_source","location","chromosome","logFC","logCPM","F","PValue","FDR"
"ENSG00000121039",10,"RDH10","protein_coding","ensembl_havana","chr8:73294602-73325281:+","8",2.63666472538922,3.78636069036264,14.3714015943403,0.00907382000898223,0.642179412659957
"ENSG00000164402",14,"SEPTIN8","protein_coding","ensembl_havana","chr5:132750819-132807241:-","5",-1.98468670128182,3.87358631300895,14.292357900133,0.0091435824161314,0.642179412659957
"ENSG00000256981",1,"AC134349.2","unprocessed_pseudogene","havana","chr12:11158785-11159694:-","12",-8.5194455288955,-0.432116240173819,19.8177723807724,0.00920983434004798,0.642179412659957
"ENSG00000213187",3,"COPS5P1","processed_pseudogene","havana","chr6:93091976-93092760:-","6",-9.10912843359101,-0.0363972113784947,21.901622836205,0.00928789203756994,0.642179412659957
"ENSG00000160710",17,"ADAR","protein_coding","ensembl_havana","chr1:154582057-154628013:-","1",1.27183161468923,7.22206174858509,14.1508846521447,0.00929732894714581,0.642179412659957
"ENSG00000117525",14,"F3","protein_coding","ensembl_havana","chr1:94529173-94541759:-","1",-1.55794102485534,4.87311762789954,14.1526830709411,0.00930154104701554,0.642179412659957
"ENSG00000178773",15,"CPNE7","protein_coding","ensembl_havana","chr16:89575758-89597246:+","16",-4.42658572720806,0.833324503995796,11.3621103612664,0.00940562223728064,0.642179412659957
"ENSG00000279342",2,"AP000866.6","lncRNA","ensembl_havana","chr11:124789240-124792818:-","11",-5.44809264233879,1.44412856698914,12.9520208789248,0.00948249014571536,0.642179412659957
"ENSG00000158006",14,"PAFAH2","protein_coding","ensembl_havana","chr1:25959767-25998117:-","1",-1.25435672096993,5.71467771216376,13.9546737835838,0.00959148716186792,0.642179412659957
"ENSG00000213390",11,"ARHGAP19","protein_coding","ensembl_havana","chr10:97222173-97292673:-","10",-5.74771805880004,1.9345771178558,14.766999791426,0.00960552091485676,0.642179412659957
"ENSG00000087095",13,"NLK","protein_coding","ensembl_havana","chr17:28041737-28196381:+","17",2.72652554953163,0.734642498466494,11.7390831164307,0.00965043829890883,0.642179412659957
"ENSG00000008869",12,"HEATR5B","protein_coding","ensembl_havana","chr2:36968383-37084372:-","2",1.03292492728443,6.1127048972004,13.9123397943587,0.009654844922396,0.642179412659957
"ENSG00000236289",4,"GACAT3","lncRNA","havana","chr2:16013928-16087201:+","2",-8.97565844639835,-0.17743309895905,21.4045492895993,0.00966836009826892,0.642179412659957
"ENSG00000175820",4,"CCDC168","protein_coding","havana","chr13:102729367-102759072:-","13",-9.07523942770338,0.0170329829825629,21.3662159780994,0.00969866619461689,0.642179412659957
"ENSG00000186818",12,"LILRB4","protein_coding","ensembl_havana","chr19:54643889-54670359:+","19",9.56340752022645,0.514828588180267,21.3606923436813,0.00970304488661234,0.642179412659957
"ENSG00000164542",12,"KIAA0895","protein_coding","ensembl_havana","chr7:36324221-36390125:-","7",-1.63166644232238,4.72742280726531,13.9131070648641,0.00971107344515802,0.642179412659957
"ENSG00000187123",15,"LYPD6","protein_coding","ensembl_havana","chr2:149329985-149474138:+","2",-2.61326758066984,3.48455945534816,13.4785192502548,0.00972260042880318,0.642179412659957
"ENSG00000153071",15,"DAB2","protein_coding","ensembl_havana","chr5:39371675-39462300:-","5",-0.99255233249112,6.73582408169565,13.8436465010489,0.00976027771370225,0.642179412659957
"ENSG00000152217",19,"SETBP1","protein_coding","ensembl_havana","chr18:44680173-45068510:+","18",-3.9156896886292,1.45369135212767,11.6851089439489,0.009874581729683,0.642179412659957
"ENSG00000154945",7,"ANKRD40","protein_coding","ensembl_havana","chr17:50693198-50707914:-","17",-3.46586448646909,2.38569267917494,12.2363273530422,0.00987809608167836,0.642179412659957
"ENSG00000132872",12,"SYT4","protein_coding","ensembl_havana","chr18:43267892-43277535:-","18",-3.38826245275744,3.44113246395143,13.6155011855013,0.00989060016680625,0.642179412659957
"ENSG00000142347",19,"MYO1F","protein_coding","ensembl_havana","chr19:8520778-8577577:-","19",-4.56546461983138,-0.095600178713442,13.0735487584701,0.00996264678005924,0.642179412659957
"ENSG00000120992",18,"LYPLA1","protein_coding","ensembl_havana","chr8:54046367-54102017:-","8",-0.945638281728208,6.56132886154146,13.6910683347702,0.0100018518677956,0.642179412659957
"ENSG00000113161",16,"HMGCR","protein_coding","ensembl_havana","chr5:75336329-75362101:+","5",-1.59995132085821,4.51773767745212,13.6677218842712,0.0100633078664882,0.642179412659957
"ENSG00000159885",14,"ZNF222","protein_coding","ensembl_havana","chr19:44025342-44033110:+","19",-3.92987479621261,2.66729390158582,12.0831588608906,0.0100684171274713,0.642179412659957
"ENSG00000268858",2,"AL118506.1","lncRNA","havana","chr20:63861212-63864293:-","20",-6.49484541126531,0.851513476219141,20.1307961282981,0.0101385480474805,0.642179412659957
"ENSG00000204010",3,"IFIT1B","protein_coding","ensembl_havana","chr10:89378056-89385205:+","10",5.88956486134466,1.88494832786794,18.9299116238614,0.0101840861704915,0.642179412659957
"ENSG00000254561",4,"AP003393.1","lncRNA","havana","chr11:119608423-119659284:+","11",-7.05221612688194,0.209851903059161,20.3246539831774,0.0101860737219501,0.642179412659957
"ENSG00000135241",17,"PNPLA8","protein_coding","ensembl_havana","chr7:108470417-108569666:-","7",-1.35081361680985,5.84503349600455,13.546242251062,0.0102393057623964,0.642179412659957
"ENSG00000188554",14,"NBR1","protein_coding","ensembl_havana","chr17:43170481-43211689:+","17",-1.02660275344482,7.51788969442873,13.5050207302066,0.0103062312905,0.642179412659957
"ENSG00000227855",3,"DPY19L2P3","transcribed_unprocessed_pseudogene","havana","chr7:29650227-29742594:+","7",-5.37392327457008,-0.335530338855663,15.2702919463042,0.0103103454320543,0.642179412659957
"ENSG00000262406",3,"MMP12","protein_coding","ensembl_havana","chr11:102862736-102874982:-","11",-8.86338797723737,0.520782145019878,13.9046418262054,0.0103127909617942,0.642179412659957
"ENSG00000204516",10,"MICB","protein_coding","ensembl_havana","chr6:31494881-31511124:+","6",3.27388942496783,1.36252354742146,10.7000932624093,0.0103786994078824,0.642179412659957
"ENSG00000157150",5,"TIMP4","protein_coding","ensembl_havana","chr3:12153068-12158912:-","3",9.09120312070215,0.15719789831881,19.8630794307611,0.0104060571647473,0.642179412659957
"ENSG00000051009",11,"FAM160A2","protein_coding","ensembl_havana","chr11:6211345-6234711:-","11",2.58604903036644,2.52313055662695,12.2089596396499,0.0104270562718443,0.642179412659957
"ENSG00000238168",5,"IFITM3P5","processed_pseudogene","havana","chr12:111581379-111581773:+","12",2.20945074018384,0.177936817893632,10.5402660514795,0.0104515799088808,0.642179412659957
"ENSG00000173567",15,"ADGRF3","protein_coding","ensembl_havana","chr2:26308173-26346817:-","2",9.16007447511861,0.215448406877129,20.4190799400056,0.0104950880961774,0.642179412659957
"ENSG00000171714",12,"ANO5","protein_coding","ensembl_havana","chr11:21799934-22283357:+","11",-5.02084797045657,1.41160164144021,12.7481920685686,0.0105303287637318,0.642179412659957
"ENSG00000246223",9,"LINC01550","lncRNA","havana","chr14:97924637-97978124:-","14",7.83027466960811,1.07216359092175,20.1395102373919,0.0105418501386285,0.642179412659957
"ENSG00000179240",12,"GVQW3","protein_coding","ensembl_havana","chr11:76381303-76414619:+","11",3.92430924429165,2.35932405034519,10.8146861482064,0.0105431312685024,0.642179412659957
"ENSG00000286201",1,"AC011751.1","lncRNA","havana","chrY:16599730-16644539:-","Y",8.09241322209472,1.35375143337627,19.9585359492175,0.0106133005508576,0.642179412659957
"ENSG00000121297",8,"TSHZ3","protein_coding","ensembl_havana","chr19:31149979-31349436:-","19",-3.77629237104351,1.32553625348856,11.7188435567729,0.0106542737658031,0.642179412659957
"ENSG00000131669",10,"NINJ1","protein_coding","ensembl_havana","chr9:93121496-93134251:-","9",0.704348182103391,8.46760397030465,13.2738209678347,0.0107025010546804,0.642179412659957
"ENSG00000222020",3,"HDAC4-AS1","lncRNA","havana","chr2:239401436-239402364:+","2",7.25157230764754,-0.731686942964729,12.7522492429137,0.0107202958854967,0.642179412659957
"ENSG00000096006",11,"CRISP3","protein_coding","ensembl_havana","chr6:49727384-49744437:-","6",-2.31615780166831,3.44526277132961,12.1365097693758,0.0107766178052457,0.642179412659957
"ENSG00000116668",13,"SWT1","protein_coding","ensembl_havana","chr1:185157080-185291781:+","1",-4.68309032834676,1.21341031793366,12.4080168842059,0.0107844408084333,0.642179412659957
"ENSG00000261115",6,"TMEM178B","protein_coding","ensembl_havana","chr7:141074064-141480380:+","7",8.9473849337078,-0.0435649701161382,20.0982482822975,0.0107871939328215,0.642179412659957
"ENSG00000279249",3,"AC007614.1","lncRNA","havana","chr16:49282021-49350504:+","16",8.81839775498431,0.0180439392083408,18.6143562936108,0.0108194061449932,0.642179412659957
"ENSG00000105856",14,"HBP1","protein_coding","ensembl_havana","chr7:107168961-107202522:+","7",-1.00225468124575,6.74603194356884,13.2070125883628,0.0108217441575204,0.642179412659957
"ENSG00000112282",18,"MED23","protein_coding","ensembl_havana","chr6:131573966-131628242:-","6",-2.41528805842582,3.17439390261053,13.1650389919094,0.0109638293576807,0.642179412659957
"ENSG00000279453",1,"Z99129.4","TEC","havana","chr6:122436789-122439223:-","6",-2.11375860681083,3.03328563512543,13.168760418579,0.0109736939371378,0.642179412659957
"ENSG00000182512",5,"GLRX5","protein_coding","ensembl_havana","chr14:95533503-95544724:+","14",1.38813795385466,4.74664964754067,13.1157088562998,0.0109937260573776,0.642179412659957
"ENSG00000136114",17,"THSD1","protein_coding","ensembl_havana","chr13:52377167-52416373:-","13",-6.98492320562773,-1.35222992867116,13.6321098840142,0.0110171571796438,0.642179412659957
"ENSG00000166710",20,"B2M","protein_coding","ensembl_havana","chr15:44711487-44718877:+","15",0.475918067181533,13.1777709255988,13.0928213198806,0.0110273806113671,0.642179412659957
"ENSG00000108679",13,"LGALS3BP","protein_coding","ensembl_havana","chr17:78971238-78979947:-","17",0.774636083681493,10.355853585389,13.0660971374306,0.0110764643345972,0.642179412659957
"ENSG00000256420",1,"OSBPL9P4","processed_pseudogene","havana","chr12:66563967-66569194:-","12",-8.68079563577768,-0.380333739802429,19.7918820740209,0.0110776494659003,0.642179412659957
"ENSG00000153002",12,"CPB1","protein_coding","ensembl_havana","chr3:148791102-148860187:+","3",-1.29884477661061,5.90120818628395,13.0461061857519,0.0111194802617493,0.642179412659957
"ENSG00000255642",1,"PABPC1P4","processed_pseudogene","havana","chr12:63822021-63823895:+","12",2.60194989174551,0.680835807652184,11.1430121349304,0.0111507882005265,0.642179412659957
"ENSG00000224875",2,"EML4-AS1","lncRNA","havana","chr2:42143238-42170301:-","2",-4.96753528032547,-1.08813957528471,13.0099191146301,0.0111635185307072,0.642179412659957
"ENSG00000172183",15,"ISG20","protein_coding","ensembl_havana","chr15:88636153-88656483:+","15",2.01685934603764,6.61381686542938,13.0150657659744,0.0111729090765235,0.642179412659957
"ENSG00000255400",1,"AC124276.2","lncRNA","havana","chr11:12086891-12089441:+","11",-4.683677579653,-0.51930549286105,12.2865533386916,0.0112095623912864,0.642179412659957
"ENSG00000186832",9,"KRT16","protein_coding","ensembl_havana","chr17:41609778-41615899:-","17",2.97116022591034,1.65792047349342,11.7278938797913,0.0112236749353479,0.642179412659957
"ENSG00000141576",16,"RNF157","protein_coding","ensembl_havana","chr17:76142465-76240493:-","17",-2.5930402963699,-0.200607994155986,10.7106338581743,0.0112537839313834,0.642179412659957
"ENSG00000254680",1,"AC079329.1","lncRNA","havana","chr11:12261426-12263173:-","11",-4.43577453011344,-0.115134913748103,12.5124297284011,0.0112584951913204,0.642179412659957
"ENSG00000160959",8,"LRRC14","protein_coding","ensembl_havana","chr8:144517992-144525172:+","8",1.13269141791661,5.42842204211246,12.9549538271791,0.011287050672289,0.642179412659957
"ENSG00000256262",1,"USP30-AS1","lncRNA","havana","chr12:109052350-109053952:-","12",7.66422078238817,-0.310891282871386,12.8467696291233,0.0112919939360516,0.642179412659957
"ENSG00000182810",7,"DDX28","protein_coding","ensembl_havana","chr16:68020916-68023232:-","16",1.34187032754571,5.43013334726968,12.9501576153136,0.0112977157051194,0.642179412659957
"ENSG00000174125",8,"TLR1","protein_coding","ensembl_havana","chr4:38790677-38856817:-","4",-3.17280529716045,4.04087099839751,12.9841526940046,0.0113063967799538,0.642179412659957
"ENSG00000272138",2,"LINC01607","lncRNA","havana","chr8:79768110-79802842:+","8",-3.44640606416434,-0.160613953677246,11.6579093084552,0.0114922760594787,0.642179412659957
"ENSG00000115112",8,"TFCP2L1","protein_coding","ensembl_havana","chr2:121216587-121285202:-","2",-4.3236711504657,2.67375887303815,11.1203039688474,0.011526249004961,0.642179412659957
"ENSG00000197815",4,"AC122129.1","lncRNA","havana","chr17:17858227-17860041:+","17",-4.57992384091486,-0.16415157901517,12.6403522280311,0.0115338568581774,0.642179412659957
"ENSG00000111371",16,"SLC38A1","protein_coding","ensembl_havana","chr12:46183063-46270017:-","12",-0.823576487661032,7.13115679069026,12.778626957459,0.0116239496859136,0.642179412659957
"ENSG00000267416",1,"AC025048.4","lncRNA","havana","chr17:60079309-60088695:+","17",-7.05369583216004,-1.20490313005397,13.5251962641593,0.0116310553948394,0.642179412659957
"ENSG00000135913",11,"USP37","protein_coding","ensembl_havana","chr2:218450251-218568351:-","2",-3.38664886623561,4.11928856501251,12.4239964669602,0.0116335917826076,0.642179412659957
"ENSG00000092377",15,"TBL1Y","protein_coding","ensembl_havana","chrY:6910686-7101970:+","Y",-7.31041027193459,0.649771176492998,17.5723764581637,0.0116639292996937,0.642179412659957
"ENSG00000168003",16,"SLC3A2","protein_coding","ensembl_havana","chr11:62856102-62888875:+","11",0.711848731854971,9.12596848721688,12.7398396040615,0.0116999366815763,0.642179412659957
"ENSG00000185347",17,"TEDC1","protein_coding","ensembl_havana","chr14:105489855-105499575:+","14",2.49814158266787,3.02025164903314,12.5161281033758,0.0117274073505547,0.642179412659957
"ENSG00000231298",7,"MANCR","lncRNA","havana","chr10:4650158-4678185:-","10",-6.53623279500532,1.16071514974043,13.7620042045652,0.0117360534007329,0.642179412659957
"ENSG00000197448",14,"GSTK1","protein_coding","ensembl_havana","chr7:143244093-143270854:+","7",0.814308988885221,7.4563937512537,12.7063326292604,0.0117669222903867,0.642179412659957
"ENSG00000114859",16,"CLCN2","protein_coding","ensembl_havana","chr3:184346185-184361650:-","3",2.58637340148348,2.67999177234445,11.1575751646588,0.0118041122662629,0.642179412659957
"ENSG00000130733",10,"YIPF2","protein_coding","ensembl_havana","chr19:10922185-10928681:-","19",1.06784417692931,6.20958572714162,12.6653501436763,0.0118501514492782,0.642179412659957
"ENSG00000005189",19,"REXO5","protein_coding","ensembl_havana","chr16:20806429-20849668:+","16",-3.12838482310761,1.98944472812008,11.304211036593,0.0119129983365884,0.642179412659957
"ENSG00000139354",11,"GAS2L3","protein_coding","ensembl_havana","chr12:100573683-100628288:+","12",1.98780453599543,3.68632667596233,12.4636491031396,0.0119548982910469,0.642179412659957
"ENSG00000154309",8,"DISP1","protein_coding","ensembl_havana","chr1:222872271-223005995:+","1",-2.5200493364363,2.97046167782584,12.5905623567919,0.0119725364998744,0.642179412659957
"ENSG00000280054",1,"AC004241.5","TEC","havana","chr12:47728151-47730598:-","12",-8.44713975552649,-0.636131467214967,18.8788736095109,0.0120162991149281,0.642179412659957
"ENSG00000154767",15,"XPC","protein_coding","ensembl_havana","chr3:14145147-14178621:-","3",-1.46895106601814,5.20574957204227,12.5608588365866,0.0120693799476999,0.642179412659957
"ENSG00000162877",13,"PM20D1","protein_coding","ensembl_havana","chr1:205828025-205850132:-","1",7.89988956085295,1.93843475716789,16.5100405851509,0.0121442646511135,0.642179412659957
"ENSG00000125851",10,"PCSK2","protein_coding","ensembl_havana","chr20:17226107-17484578:+","20",-1.66594945429459,4.4234601159823,12.5159406441967,0.0121751012218969,0.642179412659957
"ENSG00000213047",13,"DENND1B","protein_coding","ensembl_havana","chr1:197504748-197775696:-","1",-2.02913181315419,3.86008206326599,12.5136005165097,0.0122257079027218,0.642179412659957
"ENSG00000268521",1,"VN1R83P","unprocessed_pseudogene","havana","chr19:21289554-21289998:-","19",-6.76249142612436,-1.23858012618682,12.3130207020481,0.0122546231952116,0.642179412659957
"ENSG00000181234",9,"TMEM132C","protein_coding","ensembl_havana","chr12:128267403-128707915:+","12",8.5762862663071,-0.351884368116655,18.4655181896118,0.0124809136706018,0.642179412659957
"ENSG00000169255",15,"B3GALNT1","protein_coding","ensembl_havana","chr3:161083883-161105411:-","3",-2.75327652819463,2.81039261269307,12.1698647632213,0.0124846894605334,0.642179412659957
